frame,track_id,violation_type,vehicle_type,signal_state,timestamp
20,1,Rash Driving,car,GREEN,2026-02-18T17:27:17
20,2,Rash Driving,car,GREEN,2026-02-18T17:27:17
20,4,Rash Driving,car,GREEN,2026-02-18T17:27:17
20,5,Rash Driving,car,GREEN,2026-02-18T17:27:17
20,7,Rash Driving,truck,GREEN,2026-02-18T17:27:17
30,1,Rash Driving,car,RED,2026-02-18T17:27:17
30,2,Rash Driving,car,RED,2026-02-18T17:27:17
30,5,Rash Driving,car,RED,2026-02-18T17:27:17
30,6,Rash Driving,car,RED,2026-02-18T17:27:17
30,7,Rash Driving,car,RED,2026-02-18T17:27:17
30,10,Rash Driving,bus,RED,2026-02-18T17:27:17
40,4,Rash Driving,car,GREEN,2026-02-18T17:27:17
40,6,Rash Driving,car,GREEN,2026-02-18T17:27:17
40,10,Rash Driving,bus,GREEN,2026-02-18T17:27:17
50,2,Rash Driving,car,RED,2026-02-18T17:27:18
50,5,Rash Driving,car,RED,2026-02-18T17:27:18
50,6,Red Light Jump,car,RED,2026-02-18T17:27:18
60,4,Rash Driving,car,GREEN,2026-02-18T17:27:18
60,8,Rash Driving,car,GREEN,2026-02-18T17:27:18
60,9,Rash Driving,car,GREEN,2026-02-18T17:27:18
60,10,Rash Driving,bus,GREEN,2026-02-18T17:27:18
70,5,Rash Driving,car,GREEN,2026-02-18T17:27:18
70,8,Rash Driving,car,GREEN,2026-02-18T17:27:18
70,10,Rash Driving,truck,GREEN,2026-02-18T17:27:18
70,11,Rash Driving,car,GREEN,2026-02-18T17:27:18
80,8,Rash Driving,bus,RED,2026-02-18T17:27:18
80,9,Rash Driving,car,RED,2026-02-18T17:27:18
80,11,Rash Driving,car,RED,2026-02-18T17:27:18
80,13,Red Light Jump,car,RED,2026-02-18T17:27:18
80,13,Rash Driving,car,RED,2026-02-18T17:27:18
90,1,Rash Driving,car,GREEN,2026-02-18T17:27:18
90,9,Rash Driving,car,GREEN,2026-02-18T17:27:18
90,11,Rash Driving,car,GREEN,2026-02-18T17:27:18
90,13,Rash Driving,car,GREEN,2026-02-18T17:27:18
100,3,Rash Driving,car,RED,2026-02-18T17:27:18
100,8,Red Light Jump,bus,RED,2026-02-18T17:27:18
100,9,Rash Driving,car,RED,2026-02-18T17:27:18
100,11,Rash Driving,car,RED,2026-02-18T17:27:18
100,12,Rash Driving,car,RED,2026-02-18T17:27:18
100,13,Rash Driving,car,RED,2026-02-18T17:27:18
110,5,Rash Driving,car,GREEN,2026-02-18T17:27:19
110,12,Rash Driving,car,GREEN,2026-02-18T17:27:19
110,13,Rash Driving,car,GREEN,2026-02-18T17:27:19
120,3,Rash Driving,car,RED,2026-02-18T17:27:19
120,7,Rash Driving,car,RED,2026-02-18T17:27:19
120,11,Rash Driving,car,RED,2026-02-18T17:27:19
120,12,Rash Driving,car,RED,2026-02-18T17:27:19
120,13,Rash Driving,car,RED,2026-02-18T17:27:19
130,6,Rash Driving,car,RED,2026-02-18T17:27:19
130,7,Rash Driving,car,RED,2026-02-18T17:27:19
130,11,Rash Driving,car,RED,2026-02-18T17:27:19
130,12,Rash Driving,car,RED,2026-02-18T17:27:19
130,13,Rash Driving,car,RED,2026-02-18T17:27:19
130,17,Rash Driving,car,RED,2026-02-18T17:27:19
140,11,Rash Driving,car,GREEN,2026-02-18T17:27:19
140,13,Rash Driving,car,GREEN,2026-02-18T17:27:19
140,15,Rash Driving,car,GREEN,2026-02-18T17:27:19
140,17,Rash Driving,car,GREEN,2026-02-18T17:27:19
150,6,Rash Driving,car,RED,2026-02-18T17:27:20
150,11,Rash Driving,car,RED,2026-02-18T17:27:20
150,12,Rash Driving,car,RED,2026-02-18T17:27:20
150,15,Rash Driving,car,RED,2026-02-18T17:27:20
160,1,Rash Driving,bus,GREEN,2026-02-18T17:27:20
160,2,Rash Driving,car,GREEN,2026-02-18T17:27:20
160,8,Rash Driving,bus,GREEN,2026-02-18T17:27:20
160,9,Rash Driving,car,GREEN,2026-02-18T17:27:20
160,13,Rash Driving,car,GREEN,2026-02-18T17:27:20
160,15,Rash Driving,car,GREEN,2026-02-18T17:27:20
170,1,Rash Driving,bus,RED,2026-02-18T17:27:20
170,5,Rash Driving,car,RED,2026-02-18T17:27:20
170,9,Rash Driving,car,RED,2026-02-18T17:27:20
170,15,Rash Driving,car,RED,2026-02-18T17:27:20
170,17,Red Light Jump,car,RED,2026-02-18T17:27:20
170,17,Rash Driving,car,RED,2026-02-18T17:27:20
170,18,Rash Driving,car,RED,2026-02-18T17:27:20
180,1,Rash Driving,bus,GREEN,2026-02-18T17:27:21
180,5,Rash Driving,car,GREEN,2026-02-18T17:27:21
180,8,Rash Driving,bus,GREEN,2026-02-18T17:27:21
180,9,Rash Driving,car,GREEN,2026-02-18T17:27:21
180,15,Rash Driving,car,GREEN,2026-02-18T17:27:21
180,18,Rash Driving,car,GREEN,2026-02-18T17:27:21
190,11,Rash Driving,car,GREEN,2026-02-18T17:27:21
190,16,Rash Driving,car,GREEN,2026-02-18T17:27:21
190,18,Rash Driving,car,GREEN,2026-02-18T17:27:21
200,5,Rash Driving,car,RED,2026-02-18T17:27:21
200,10,Rash Driving,bus,RED,2026-02-18T17:27:21
200,12,Red Light Jump,car,RED,2026-02-18T17:27:21
200,12,Rash Driving,car,RED,2026-02-18T17:27:21
200,18,Rash Driving,car,RED,2026-02-18T17:27:21
210,5,Rash Driving,car,GREEN,2026-02-18T17:27:22
210,6,Rash Driving,car,GREEN,2026-02-18T17:27:22
210,11,Rash Driving,car,GREEN,2026-02-18T17:27:22
210,13,Rash Driving,car,GREEN,2026-02-18T17:27:22
210,16,Rash Driving,car,GREEN,2026-02-18T17:27:22
210,17,Rash Driving,car,GREEN,2026-02-18T17:27:22
220,5,Rash Driving,car,RED,2026-02-18T17:27:22
220,6,Rash Driving,car,RED,2026-02-18T17:27:22
220,11,Rash Driving,car,RED,2026-02-18T17:27:22
220,12,Red Light Jump,car,RED,2026-02-18T17:27:22
220,13,Rash Driving,car,RED,2026-02-18T17:27:22
220,15,Rash Driving,car,RED,2026-02-18T17:27:22
220,16,Red Light Jump,car,RED,2026-02-18T17:27:22
220,16,Rash Driving,car,RED,2026-02-18T17:27:22
220,18,Rash Driving,truck,RED,2026-02-18T17:27:22
230,5,Rash Driving,car,GREEN,2026-02-18T17:27:23
230,9,Rash Driving,car,GREEN,2026-02-18T17:27:23
230,10,Rash Driving,car,GREEN,2026-02-18T17:27:23
230,11,Rash Driving,car,GREEN,2026-02-18T17:27:23
230,15,Rash Driving,car,GREEN,2026-02-18T17:27:23
230,16,Rash Driving,car,GREEN,2026-02-18T17:27:23
230,19,Rash Driving,car,GREEN,2026-02-18T17:27:23
230,21,Rash Driving,car,GREEN,2026-02-18T17:27:23
240,5,Red Light Jump,car,RED,2026-02-18T17:27:23
240,5,Rash Driving,car,RED,2026-02-18T17:27:23
240,7,Rash Driving,car,RED,2026-02-18T17:27:23
240,9,Rash Driving,car,RED,2026-02-18T17:27:23
240,10,Rash Driving,car,RED,2026-02-18T17:27:23
240,11,Rash Driving,car,RED,2026-02-18T17:27:23
240,12,Rash Driving,car,RED,2026-02-18T17:27:23
240,15,Rash Driving,car,RED,2026-02-18T17:27:23
240,21,Rash Driving,car,RED,2026-02-18T17:27:23
240,22,Red Light Jump,car,RED,2026-02-18T17:27:23
240,22,Rash Driving,car,RED,2026-02-18T17:27:23
250,7,Rash Driving,car,RED,2026-02-18T17:27:24
250,8,Rash Driving,car,RED,2026-02-18T17:27:24
250,10,Rash Driving,car,RED,2026-02-18T17:27:24
250,11,Rash Driving,car,RED,2026-02-18T17:27:24
250,21,Rash Driving,car,RED,2026-02-18T17:27:24
250,22,Rash Driving,car,RED,2026-02-18T17:27:24
260,7,Rash Driving,car,GREEN,2026-02-18T17:27:24
260,8,Rash Driving,car,GREEN,2026-02-18T17:27:24
260,10,Rash Driving,car,GREEN,2026-02-18T17:27:24
260,15,Rash Driving,car,GREEN,2026-02-18T17:27:24
260,22,Rash Driving,car,GREEN,2026-02-18T17:27:24
270,5,Rash Driving,car,RED,2026-02-18T17:27:25
270,8,Rash Driving,car,RED,2026-02-18T17:27:25
270,12,Rash Driving,car,RED,2026-02-18T17:27:25
270,15,Rash Driving,car,RED,2026-02-18T17:27:25
270,16,Red Light Jump,car,RED,2026-02-18T17:27:25
270,16,Rash Driving,car,RED,2026-02-18T17:27:25
270,17,Rash Driving,car,RED,2026-02-18T17:27:25
270,19,Rash Driving,car,RED,2026-02-18T17:27:25
270,21,Rash Driving,car,RED,2026-02-18T17:27:25
270,22,Rash Driving,car,RED,2026-02-18T17:27:25
280,5,Rash Driving,car,GREEN,2026-02-18T17:27:25
280,9,Rash Driving,car,GREEN,2026-02-18T17:27:25
280,13,Rash Driving,car,GREEN,2026-02-18T17:27:25
280,16,Rash Driving,car,GREEN,2026-02-18T17:27:25
280,22,Rash Driving,car,GREEN,2026-02-18T17:27:25
